Sector,Year,Industry,Industry price change %,Max increase ticker (increase %),Max volume ticker (volume)
CONSUMER SERVICES,1999,RENTAL/LEASING COMPANIES,7.89,CAR (39.8),CAR (686394800)
CONSUMER SERVICES,1980,DEPARTMENT/SPECIALTY RETAIL STORES,7.86,WMT (80.6),WMT (706636800)
CONSUMER SERVICES,2012,OTHER SPECIALTY STORES,7.79,FLWS (60.96),ODP (1219827900)
CONSUMER SERVICES,2012,HOTELS/RESORTS,7.79,MLCO (69.25),MGM (2864934300)
CONSUMER SERVICES,2009,SERVICES-MISC. AMUSEMENT & RECREATION,7.78,LYV (51.96),IGT (1326581500)
CONSUMER SERVICES,1999,FOOD CHAINS,7.77,CBD (106.8),KR (1641953000)
CONSUMER SERVICES,2010,PUBLISHING,7.77,TRI (14.22),TRI (168218900)
CONSUMER SERVICES,1982,FARMING/SEEDS/MILLING,7.58,UVV (7.58),UVV (8444800)
CONSUMER SERVICES,1979,FOOD CHAINS,7.42,KR (7.42),KR (127684800)
CONSUMER SERVICES,2017,BUILDING OPERATORS,7.41,BAM (31.11),SRC (2749238300)
CONSUMER SERVICES,2016,DEPARTMENT/SPECIALTY RETAIL STORES,7.38,BURL (96.14),JCP (3818465500)
CONSUMER SERVICES,1998,OTHER SPECIALTY STORES,7.13,ORLY (90.91),ODP (451958900)
CONSUMER SERVICES,1991,HOMEBUILDING,7.08,JOE (7.08),JOE (9552300)
CONSUMER SERVICES,2004,FOOD CHAINS,7.07,IMKTA (20.88),KR (1620824000)
CONSUMER SERVICES,1991,OTHER CONSUMER SERVICES,7.05,HRB (73.91),HRB (195317600)
CONSUMER SERVICES,2006,MOVIES/ENTERTAINMENT,7.03,WWE (9.99),WWE (45460400)
CONSUMER SERVICES,1987,BROADCASTING,7.01,TGNA (7.01),TGNA (303720800)
CONSUMER SERVICES,2017,TELECOMMUNICATIONS EQUIPMENT,6.94,MARK (164.4),GOGO (259824600)
CONSUMER SERVICES,2015,MOTOR VEHICLES,6.89,CALI (11.9),LKQ (437145900)
CONSUMER SERVICES,1992,HOTELS/RESORTS,6.83,MGM (66.3),MGM (41818800)
CONSUMER SERVICES,1995,HOME FURNISHINGS,6.82,BBBY (37.09),BBBY (1207811200)
CONSUMER SERVICES,2009,MILITARY/GOVERNMENT/TECHNICAL,6.67,EEI (25.0),ACM (301428700)
CONSUMER SERVICES,1992,FARMING/SEEDS/MILLING,6.63,UVV (7.48),UVV (19316600)
CONSUMER SERVICES,1988,OTHER CONSUMER SERVICES,6.58,JCI (55.43),HRB (231448800)
CONSUMER SERVICES,2016,BROADCASTING,6.46,UONE (79.88),SIRI (10556346400)
CONSUMER SERVICES,2017,RENTAL/LEASING COMPANIES,6.4,SP (28.37),HTZ (1464616300)
CONSUMER SERVICES,1998,PAPER,6.39,ESND (6.39),ESND (147229400)
CONSUMER SERVICES,1998,DEPARTMENT/SPECIALTY RETAIL STORES,6.35,WMT (106.83),WMT (1654508200)
CONSUMER SERVICES,2018,TELECOMMUNICATIONS EQUIPMENT,6.31,I (556.32),I (459674800)
CONSUMER SERVICES,1970,TELEVISION SERVICES,6.3,DIS (6.3),DIS (1023754200)
CONSUMER SERVICES,1973,MARINE TRANSPORTATION,6.25,MATX (6.25),MATX (6718700)
CONSUMER SERVICES,1987,CONSUMER: GREETING CARDS,6.17,CSS (6.17),CSS (1838100)
CONSUMER SERVICES,1998,NEWSPAPERS/MAGAZINES,6.16,LEE (11.01),GCI (169471300)
CONSUMER SERVICES,2018,DIVERSIFIED COMMERCIAL SERVICES,6.07,PRGX (33.8),ADT (620361770)
CONSUMER SERVICES,2000,BOOKS,6.0,SCHL (43.96),SCHL (59822800)
CONSUMER SERVICES,2002,OTHER CONSUMER SERVICES,5.87,XOXO (72.34),JCI (3352049000)
CONSUMER SERVICES,2002,HOMEBUILDING,5.87,JOE (9.89),JOE (28514000)
CONSUMER SERVICES,1987,BUILDING OPERATORS,5.7,BAM (5.7),BAM (40028000)
CONSUMER SERVICES,2015,RENTAL/LEASING COMPANIES,5.64,EHIC (50.42),HTZ (1931844600)
CONSUMER SERVICES,2012,ELECTRONICS DISTRIBUTION,5.46,GME (5.46),GME (852218600)
CONSUMER SERVICES,2005,OFFICE EQUIPMENT/SUPPLIES/SERVICES,5.44,GWW (9.22),GWW (119541900)
CONSUMER SERVICES,2015,OTHER SPECIALTY STORES,5.39,SPWH (74.56),JD (2482702900)
CONSUMER SERVICES,2018,PUBLISHING,5.38,ABCD (145.36),TRI (162997100)
CONSUMER SERVICES,2004,OTHER SPECIALTY STORES,5.36,EZPW (79.6),IAC (1640380700)
CONSUMER SERVICES,2009,DIVERSIFIED COMMERCIAL SERVICES,5.36,PRGX (39.39),PAYX (993437800)
CONSUMER SERVICES,2011,ELECTRONICS DISTRIBUTION,5.33,GME (5.33),GME (1017091500)
CONSUMER SERVICES,2011,BOOKS,5.3,PSO (18.23),PSO (46524100)
CONSUMER SERVICES,2007,PUBLISHING,5.28,RELX (22.44),RENX (68709500)
CONSUMER SERVICES,1992,BROADCASTING,5.15,TGNA (15.34),TGNA (209464200)
CONSUMER SERVICES,2014,TELEVISION SERVICES,5.12,MSGN (30.96),CMCSA (7453981800)
CONSUMER SERVICES,2005,PAPER,5.11,ESND (5.11),ESND (79370800)
CONSUMER SERVICES,1981,NEWSPAPERS/MAGAZINES,5.09,LEE (23.81),NYT (23276400)
CONSUMER SERVICES,2009,RECREATIONAL PRODUCTS/TOYS,4.94,BBW (4.94),BBW (33789400)
CONSUMER SERVICES,2016,REAL ESTATE,4.88,GOOD (40.56),HF (57830500)
CONSUMER SERVICES,2006,REAL ESTATE,4.88,GOOD (22.36),GOOD (4298300)
CONSUMER SERVICES,2015,PUBLISHING,4.81,ABCD (175.57),TRI (221608000)
CONSUMER SERVICES,1970,RESTAURANTS,4.8,MCD (4.8),MCD (757561600)
CONSUMER SERVICES,2018,FOOD CHAINS,4.78,NGVC (117.96),KR (1732781400)
CONSUMER SERVICES,1995,CLOTHING/SHOE/ACCESSORY STORES,4.78,ROST (82.14),ROST (1886844800)
CONSUMER SERVICES,2006,RESTAURANTS,4.74,KONA (114.06),SBUX (3495349200)
CONSUMER SERVICES,1978,CLOTHING/SHOE/ACCESSORY STORES,4.73,FL (4.73),FL (32153600)
CONSUMER SERVICES,2014,AUTOMOTIVE AFTERMARKET,4.71,MNRO (4.71),MNRO (58066100)
CONSUMER SERVICES,2007,MOVIES/ENTERTAINMENT,4.69,GAIA (115.85),CNK (74966500)
CONSUMER SERVICES,2002,NEWSPAPERS/MAGAZINES,4.68,TST (121.97),GCI (291357200)
CONSUMER SERVICES,2011,CONSUMER SPECIALTIES,4.67,TIF (7.25),TIF (556565900)
CONSUMER SERVICES,1988,BUILDING OPERATORS,4.65,BAM (4.65),BAM (17147900)
CONSUMER SERVICES,1972,DEPARTMENT/SPECIALTY RETAIL STORES,4.55,WMT (4.55),WMT (122982400)
CONSUMER SERVICES,1981,RETAIL: BUILDING MATERIALS,4.51,HD (67.07),LOW (184214400)
CONSUMER SERVICES,1988,DIVERSIFIED COMMERCIAL SERVICES,4.48,PAYX (4.48),PAYX (285528300)
CONSUMER SERVICES,2016,TRANSPORTATION SERVICES,4.44,XPO (63.05),EXPE (597972500)
CONSUMER SERVICES,1988,RETAIL: BUILDING MATERIALS,4.37,FAST (96.55),HD (1288288200)
CONSUMER SERVICES,1986,REAL ESTATE INVESTMENT TRUSTS,4.34,BRT (92.06),WY (120198500)
CONSUMER SERVICES,1984,TRANSPORTATION SERVICES,4.31,GATX (4.31),GATX (24603200)
CONSUMER SERVICES,1998,MISCELLANEOUS,4.31,TY (7.04),TY (23428200)
CONSUMER SERVICES,2001,MILITARY/GOVERNMENT/TECHNICAL,4.21,EEI (57.57),TTEK (145744000)
CONSUMER SERVICES,1998,TRANSPORTATION SERVICES,4.21,GATX (4.21),GATX (35471600)
CONSUMER SERVICES,2010,MOVIES/ENTERTAINMENT,4.2,RDI (23.77),CNK (202082000)
CONSUMER SERVICES,1984,OFFICE EQUIPMENT/SUPPLIES/SERVICES,4.17,EBF (31.82),GWW (39477600)
CONSUMER SERVICES,1995,CATALOG/SPECIALTY DISTRIBUTION,4.08,SYX (37.5),NSIT (65816700)
CONSUMER SERVICES,2014,MISCELLANEOUS,4.05,TY (7.97),TY (12826100)
CONSUMER SERVICES,2017,MILITARY/GOVERNMENT/TECHNICAL,4.0,HIL (29.76),ACM (245705600)
CONSUMER SERVICES,2014,BOOKS,3.99,HMHC (19.43),HMHC (139780600)
CONSUMER SERVICES,1987,RESTAURANTS,3.97,WEN (180.0),MCD (1448096800)
CONSUMER SERVICES,1987,TELEVISION SERVICES,3.94,CMCSA (38.73),DIS (1618798100)
CONSUMER SERVICES,2007,CATALOG/SPECIALTY DISTRIBUTION,3.92,AMZN (139.38),AMZN (2447744100)
CONSUMER SERVICES,1989,BUILDING OPERATORS,3.91,BAM (3.91),BAM (26526400)
CONSUMER SERVICES,2006,RETAIL: BUILDING MATERIALS,3.83,JCTCF (52.0),HD (3030296300)
CONSUMER SERVICES,2005,OTHER SPECIALTY STORES,3.81,ODP (82.56),IAC (1245158100)
CONSUMER SERVICES,1989,FOOD CHAINS,3.73,KR (66.2),KR (584874400)
CONSUMER SERVICES,1981,CLOTHING/SHOE/ACCESSORY STORES,3.66,JWN (41.57),GPS (342792000)
CONSUMER SERVICES,2016,RETAIL: BUILDING MATERIALS,3.62,HBP (85.15),LOW (1387974900)
CONSUMER SERVICES,1996,MISCELLANEOUS,3.49,FUND (9.7),TY (16908500)
CONSUMER SERVICES,2001,OTHER CONSUMER SERVICES,3.46,CSV (266.61),JCI (1183026300)
CONSUMER SERVICES,2005,REAL ESTATE INVESTMENT TRUSTS,3.45,SBAC (94.99),AMT (722311700)
CONSUMER SERVICES,2014,CLOTHING/SHOE/ACCESSORY STORES,3.45,LE (61.07),AEO (1374444300)
CONSUMER SERVICES,1999,AUTOMOTIVE AFTERMARKET,3.45,MNRO (3.45),MNRO (15484900)
CONSUMER SERVICES,2017,REAL ESTATE INVESTMENT TRUSTS,3.39,TCI (155.67),VER (2161733100)
CONSUMER SERVICES,2001,BROADCASTING,3.38,CETV (2076.23),TV (656298400)
CONSUMER SERVICES,1999,HOME FURNISHINGS,3.3,ARCI (80.0),BBBY (693539200)
CONSUMER SERVICES,2012,MILITARY/GOVERNMENT/TECHNICAL,3.28,STN (42.45),ACM (235171400)
CONSUMER SERVICES,1991,MILITARY/GOVERNMENT/TECHNICAL,3.26,TTEK (33.33),TTEK (18549000)
CONSUMER SERVICES,1993,RESTAURANTS,3.22,WEN (70.94),SBUX (2804793600)
CONSUMER SERVICES,2014,SERVICES-MISC. AMUSEMENT & RECREATION,3.17,VTSI (100.0),IGT (1268299200)
CONSUMER SERVICES,2014,FOOD CHAINS,3.16,SFS (29029.63),KR (1753096400)
CONSUMER SERVICES,2004,REAL ESTATE,3.14,GOOD (3.14),GOOD (4087600)
CONSUMER SERVICES,1987,DIVERSIFIED COMMERCIAL SERVICES,3.13,PAYX (3.13),PAYX (360397400)
CONSUMER SERVICES,2005,DEPARTMENT/SPECIALTY RETAIL STORES,3.06,JCP (34.23),WMT (3314470500)
CONSUMER SERVICES,2006,MILITARY/GOVERNMENT/TECHNICAL,3.03,HIL (33.64),TTEK (86696300)
CONSUMER SERVICES,1994,AUTOMOTIVE AFTERMARKET,2.99,MNRO (2.99),MNRO (12946900)
CONSUMER SERVICES,1984,RETAIL: BUILDING MATERIALS,2.96,LOW (10.61),HD (1381905600)
CONSUMER SERVICES,1989,MISCELLANEOUS,2.85,TY (19.48),TY (9179600)
CONSUMER SERVICES,2001,TELEVISION SERVICES,2.83,DISH (25.94),DIS (1809337500)
CONSUMER SERVICES,2007,CONSUMER: GREETING CARDS,2.77,CSS (2.77),CSS (18994300)
CONSUMER SERVICES,2016,RENTAL/LEASING COMPANIES,2.74,HTZ (53.89),HTZ (1596942700)
CONSUMER SERVICES,1984,MOVIES/ENTERTAINMENT,2.73,MCS (2.73),MCS (4608900)
CONSUMER SERVICES,1978,MARINE TRANSPORTATION,2.7,MATX (2.7),MATX (18212500)
CONSUMER SERVICES,1984,FOOD CHAINS,2.67,KR (9.03),KR (310984000)
CONSUMER SERVICES,1981,REAL ESTATE INVESTMENT TRUSTS,2.66,UDR (22.22),VNO (73881500)
CONSUMER SERVICES,2017,CONSUMER: GREETING CARDS,2.66,CSS (2.66),CSS (8045700)
CONSUMER SERVICES,1993,DEPARTMENT/SPECIALTY RETAIL STORES,2.65,KSS (76.32),WMT (1666709200)
CONSUMER SERVICES,2004,RESTAURANTS,2.65,DENN (900.0),SBUX (3177774000)
CONSUMER SERVICES,2002,HOTELS/RESORTS,2.62,BYD (116.82),PENN (1174687100)
CONSUMER SERVICES,2018,MISCELLANEOUS,2.54,TY (3.6),TY (11033600)
CONSUMER SERVICES,1993,REAL ESTATE INVESTMENT TRUSTS,2.51,BDN (275.0),WY (170181200)
CONSUMER SERVICES,1997,PUBLISHING,2.48,RELX (8.72),RENX (9022600)
CONSUMER SERVICES,1992,MILITARY/GOVERNMENT/TECHNICAL,2.48,VSEC (37.04),TTEK (27930300)
CONSUMER SERVICES,2004,CONSUMER: GREETING CARDS,2.45,CSS (2.45),CSS (3591400)
CONSUMER SERVICES,1996,NEWSPAPERS/MAGAZINES,2.4,NYT (29.36),GCI (144373600)
CONSUMER SERVICES,2004,FARMING/SEEDS/MILLING,2.31,ANDE (63.88),STKL (106454900)
CONSUMER SERVICES,1978,REAL ESTATE INVESTMENT TRUSTS,2.25,BRT (100.0),WY (31277600)
CONSUMER SERVICES,1990,MARINE TRANSPORTATION,2.24,TDW (4.39),CCL (103391200)
CONSUMER SERVICES,2011,MISCELLANEOUS,2.19,MPV (13.21),TY (19095300)
CONSUMER SERVICES,2004,NEWSPAPERS/MAGAZINES,2.13,AXR (44.75),GCI (249906200)
CONSUMER SERVICES,2002,CONSUMER: GREETING CARDS,2.07,CSS (2.07),CSS (2351300)
CONSUMER SERVICES,1985,PAPER,2.04,ESND (2.04),ESND (89707200)
CONSUMER SERVICES,1988,TELEVISION SERVICES,2.0,DIS (5.62),DIS (1136677500)
CONSUMER SERVICES,1989,FARMING/SEEDS/MILLING,1.94,UVV (7.58),UVV (13704000)
CONSUMER SERVICES,1989,CONSUMER ELECTRONICS/VIDEO CHAINS,1.87,TWMC (3.09),BBY (96003000)
CONSUMER SERVICES,2003,OFFICE EQUIPMENT/SUPPLIES/SERVICES,1.85,AEY (485.33),GWW (126395200)
CONSUMER SERVICES,2007,OTHER CONSUMER SERVICES,1.8,CPLA (157.31),JCI (1485808100)
CONSUMER SERVICES,2018,BOOKS,1.77,PSO (19.37),HMHC (108989700)
CONSUMER SERVICES,2016,BUILDING OPERATORS,1.7,EMITF (64.73),SRC (1506265000)
CONSUMER SERVICES,2004,OTHER CONSUMER SERVICES,1.7,TISI (50.82),JCI (1014441400)
CONSUMER SERVICES,2011,SERVICES-MISC. AMUSEMENT & RECREATION,1.7,SIX (50.46),IGT (1044177700)
CONSUMER SERVICES,1988,MOVIES/ENTERTAINMENT,1.69,MCS (1.69),MCS (6261500)
CONSUMER SERVICES,1999,CONSUMER ELECTRONICS/VIDEO CHAINS,1.66,BBY (58.27),BBY (1373086400)
CONSUMER SERVICES,2003,MARINE TRANSPORTATION,1.6,OMEX (323.73),CCL (697709600)
CONSUMER SERVICES,2015,PROFESSIONAL SERVICES,1.54,HCKT (84.71),BAH (235470900)
CONSUMER SERVICES,2018,REAL ESTATE INVESTMENT TRUSTS,1.51,BHR (16823.08),VER (1445302100)
CONSUMER SERVICES,1985,TRANSPORTATION SERVICES,1.49,GATX (1.49),GATX (18232400)
CONSUMER SERVICES,2018,TELEVISION SERVICES,1.41,FOX (26.07),CMCSA (4253643400)
CONSUMER SERVICES,2018,HOTELS/RESORTS,1.39,GHG (3720.59),CZR (1967583900)
CONSUMER SERVICES,2018,RETAIL: BUILDING MATERIALS,1.35,TSCO (17.05),LOW (984764800)
CONSUMER SERVICES,2011,CLOTHING/SHOE/ACCESSORY STORES,1.32,GCO (65.04),GPS (2054936900)
CONSUMER SERVICES,1984,REAL ESTATE INVESTMENT TRUSTS,1.26,CUZ (80.69),WY (72591500)
CONSUMER SERVICES,2014,OFFICE EQUIPMENT/SUPPLIES/SERVICES,1.22,HDS (24.27),HDS (343207600)
CONSUMER SERVICES,2005,CONSUMER SPECIALTIES,1.19,TIF (21.17),TIF (344001300)
CONSUMER SERVICES,1987,HOME FURNISHINGS,1.18,PIR (2.17),WSM (48144000)
CONSUMER SERVICES,2015,TRANSPORTATION SERVICES,1.17,EXPE (44.94),EXPE (509395000)
CONSUMER SERVICES,2005,MISCELLANEOUS,1.08,MPV (5.56),TY (27896800)
CONSUMER SERVICES,2007,FOOD CHAINS,1.05,VLGEA (17.66),KR (2910390200)
CONSUMER SERVICES,2006,MARINE TRANSPORTATION,1.02,KEX (28.55),CCL (860949300)
CONSUMER SERVICES,1978,TELEVISION SERVICES,0.94,DIS (0.94),DIS (783781800)
CONSUMER SERVICES,2006,OFFICE EQUIPMENT/SUPPLIES/SERVICES,0.89,EBF (33.59),GWW (151095800)
CONSUMER SERVICES,2012,MISCELLANEOUS,0.8,TY (11.38),TY (14777900)
CONSUMER SERVICES,2016,CLOTHING/SHOE/ACCESSORY STORES,0.75,TLYS (102.92),GPS (1691251900)
CONSUMER SERVICES,1986,TRANSPORTATION SERVICES,0.75,GATX (0.75),GATX (68146400)
CONSUMER SERVICES,1994,PUBLISHING,0.71,RENX (1.85),RENX (2532300)
CONSUMER SERVICES,1991,RESTAURANTS,0.71,ARKR (181.82),MCD (966424000)
CONSUMER SERVICES,1999,CLOTHING/SHOE/ACCESSORY STORES,0.67,CBK (265.22),ROST (1737664800)
CONSUMER SERVICES,1997,MILITARY/GOVERNMENT/TECHNICAL,0.61,EEI (48.03),TTEK (41603600)
CONSUMER SERVICES,1992,FOOD CHAINS,0.56,IMKTA (10.2),KR (541252800)
CONSUMER SERVICES,2004,TELECOMMUNICATIONS EQUIPMENT,0.56,TI (33.87),TI (8909300)
CONSUMER SERVICES,2017,NEWSPAPERS/MAGAZINES,0.56,TST (70.59),NWSA (489346100)
CONSUMER SERVICES,1987,MOVIES/ENTERTAINMENT,0.56,MCS (0.56),MCS (6725000)
CONSUMER SERVICES,1997,CONSUMER SPECIALTIES,0.48,TIF (1.94),TIF (236672800)
CONSUMER SERVICES,1981,TELEVISION SERVICES,0.47,DIS (0.48),DIS (864231400)
CONSUMER SERVICES,2017,OFFICE EQUIPMENT/SUPPLIES/SERVICES,0.47,EBF (16.25),HDS (672465700)
CONSUMER SERVICES,1987,FARMING/SEEDS/MILLING,0.36,UVV (14.35),UVV (8975000)
CONSUMER SERVICES,2004,PUBLISHING,0.35,RENX (11.81),RELX (29787600)
CONSUMER SERVICES,2000,CONSUMER: GREETING CARDS,0.29,CSS (0.29),CSS (1712300)
CONSUMER SERVICES,1987,OTHER CONSUMER SERVICES,0.25,JCI (148.21),HRB (243131200)
CONSUMER SERVICES,2013,TELECOMMUNICATIONS EQUIPMENT,0.25,BCOM (286.31),GOGO (210744000)
CONSUMER SERVICES,1982,RESTAURANTS,0.21,CBRL (163.33),MCD (1629535200)
CONSUMER SERVICES,1996,MILITARY/GOVERNMENT/TECHNICAL,0.18,VSEC (18.52),TTEK (23307600)
CONSUMER SERVICES,2000,CLOTHING/SHOE/ACCESSORY STORES,0.17,CBK (122.53),ROST (2108328000)
CONSUMER SERVICES,1983,RESTAURANTS,0.08,CBRL (55.72),MCD (1391964800)
CONSUMER SERVICES,1988,RESTAURANTS,0.03,CBRL (61.9),MCD (903957600)
CONSUMER SERVICES,1983,BUILDING OPERATORS,0.0,BAM (0.0),BAM (46100)
CONSUMER SERVICES,2000,FOOD CHAINS,0.0,KR (42.9),KR (1804654600)
CONSUMER SERVICES,1991,PAPER,0.0,ESND (0.0),ESND (40680000)
CONSUMER SERVICES,2010,CONSUMER: GREETING CARDS,0.0,CSS (0.0),CSS (6078100)
CONSUMER SERVICES,1983,DIVERSIFIED COMMERCIAL SERVICES,0.0,PAYX (0.0),PAYX (56965600)
CONSUMER SERVICES,2010,ELECTRONICS DISTRIBUTION,-0.09,GME (-0.09),GME (1200524000)
CONSUMER SERVICES,2006,HOMEBUILDING,-0.15,IRS (41.86),JOE (189319100)
CONSUMER SERVICES,2014,HOMEBUILDING,-0.17,IRS (27.55),JOE (136335000)
CONSUMER SERVICES,2011,PAPER,-0.2,ESND (-0.2),ESND (74321900)
CONSUMER SERVICES,1986,RESTAURANTS,-0.27,WEN (40.0),MCD (1281003200)
CONSUMER SERVICES,2005,PUBLISHING,-0.3,RENX (2.46),RENX (32265600)
CONSUMER SERVICES,1981,BROADCASTING,-0.34,TGNA (-0.34),TGNA (107699800)
CONSUMER SERVICES,2010,BOOKS,-0.46,PSO (10.42),SCHL (58139200)
CONSUMER SERVICES,2008,RETAIL: BUILDING MATERIALS,-0.5,BECN (75.7),HD (5212146400)
CONSUMER SERVICES,2017,AUTOMOTIVE AFTERMARKET,-0.52,MNRO (-0.52),MNRO (90760400)
CONSUMER SERVICES,2014,DIVERSIFIED COMMERCIAL SERVICES,-0.58,VEC (27.21),PAYX (553360000)
CONSUMER SERVICES,1993,HOME FURNISHINGS,-0.73,WSM (230.0),BBBY (583036000)
CONSUMER SERVICES,2014,CONSUMER: GREETING CARDS,-0.75,CSS (-0.75),CSS (5444000)
CONSUMER SERVICES,2018,MARINE TRANSPORTATION,-0.77,OMEX (119.75),CCL (610435600)
CONSUMER SERVICES,1992,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-0.79,GWW (10.6),GWW (47397200)
CONSUMER SERVICES,2004,HOME FURNISHINGS,-0.81,ARCI (84.0),BBBY (725163200)
CONSUMER SERVICES,1993,SERVICES-MISC. AMUSEMENT & RECREATION,-0.83,FUN (27.27),IGT (944998400)
CONSUMER SERVICES,2001,HOTELS/RESORTS,-0.92,PENN (194.21),PENN (705233300)
CONSUMER SERVICES,2015,RETAIL: BUILDING MATERIALS,-0.92,BLDR (64.15),HD (1287551000)
CONSUMER SERVICES,1986,FOOD CHAINS,-0.93,VLGEA (78.57),KR (569953600)
CONSUMER SERVICES,2017,MARINE TRANSPORTATION,-0.97,GOGL (70.86),CCL (792255600)
CONSUMER SERVICES,1988,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-1.15,EBF (10.2),GWW (53830800)
CONSUMER SERVICES,2015,CONSUMER: GREETING CARDS,-1.25,CSS (-1.25),CSS (6118000)
CONSUMER SERVICES,2002,DIVERSIFIED COMMERCIAL SERVICES,-1.27,PRGX (11.67),PAYX (756032100)
CONSUMER SERVICES,1994,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-1.34,GWW (1.54),GWW (51204000)
CONSUMER SERVICES,2018,NEWSPAPERS/MAGAZINES,-1.39,TST (44.9),NYT (357713000)
CONSUMER SERVICES,2011,PROFESSIONAL SERVICES,-1.39,HURN (45.2),G (182250000)
CONSUMER SERVICES,2004,CONSUMER ELECTRONICS/VIDEO CHAINS,-1.49,TWMC (67.83),NFLX (6052356100)
CONSUMER SERVICES,2012,CONSUMER SPECIALTIES,-1.63,SIG (15.84),TIF (556184100)
CONSUMER SERVICES,2005,CONSUMER: GREETING CARDS,-1.66,CSS (-1.66),CSS (5549300)
CONSUMER SERVICES,2006,TRANSPORTATION SERVICES,-1.69,XPO (73.97),EXPE (318912500)
CONSUMER SERVICES,1996,TELEVISION SERVICES,-1.77,DIS (14.58),DIS (1205100900)
CONSUMER SERVICES,2007,PAPER,-1.79,ESND (-1.79),ESND (156362200)
CONSUMER SERVICES,2004,DIVERSIFIED COMMERCIAL SERVICES,-1.79,PRGX (1.82),PAYX (561016400)
CONSUMER SERVICES,2013,REAL ESTATE INVESTMENT TRUSTS,-1.83,TCI (127.47),NLY (3087208700)
CONSUMER SERVICES,1977,RESTAURANTS,-1.9,MCD (-1.9),MCD (643217600)
CONSUMER SERVICES,2012,BOOKS,-1.92,PSO (1.45),SCHL (59863100)
CONSUMER SERVICES,2003,BOOKS,-1.97,PSO (18.25),SCHL (117041300)
CONSUMER SERVICES,2001,REAL ESTATE INVESTMENT TRUSTS,-1.99,CXW (394.93),AMT (446313400)
CONSUMER SERVICES,1975,MARINE TRANSPORTATION,-2.03,MATX (-2.03),MATX (15877200)
CONSUMER SERVICES,2010,FARMING/SEEDS/MILLING,-2.11,STKL (132.74),STKL (74282100)
CONSUMER SERVICES,2016,BOOKS,-2.16,SCHL (22.71),HMHC (217521000)
CONSUMER SERVICES,1990,SERVICES-MISC. AMUSEMENT & RECREATION,-2.18,IGT (6.35),IGT (673136000)
CONSUMER SERVICES,1996,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-2.29,GWW (21.13),GWW (58581200)
CONSUMER SERVICES,2015,REAL ESTATE INVESTMENT TRUSTS,-2.3,GNL (1192399.96),NLY (2155204400)
CONSUMER SERVICES,2016,ADVERTISING,-2.31,QUOT (53.79),MEET (482472800)
CONSUMER SERVICES,1997,OTHER CONSUMER SERVICES,-2.47,STRA (117.58),JCI (395838200)
CONSUMER SERVICES,1983,BROADCASTING,-2.48,TGNA (-2.48),TGNA (195769200)
CONSUMER SERVICES,2012,RESTAURANTS,-2.5,GTIM (89.34),SBUX (3912059800)
CONSUMER SERVICES,2016,CONSUMER: GREETING CARDS,-2.52,CSS (-2.52),CSS (5244100)
CONSUMER SERVICES,2000,MOVIES/ENTERTAINMENT,-2.55,MCS (0.91),WWE (48530100)
CONSUMER SERVICES,2011,REAL ESTATE INVESTMENT TRUSTS,-2.57,VER (5100.0),NLY (4607615600)
CONSUMER SERVICES,1999,SERVICES-MISC. AMUSEMENT & RECREATION,-2.57,DVD (53.06),IGT (377312400)
CONSUMER SERVICES,1997,AUTOMOTIVE AFTERMARKET,-2.62,MNRO (-2.62),MNRO (17557300)
CONSUMER SERVICES,2007,DIVERSIFIED COMMERCIAL SERVICES,-2.73,PRGX (4.51),PAYX (794455500)
CONSUMER SERVICES,2000,RESTAURANTS,-2.75,BJRI (148.72),SBUX (5058320000)
CONSUMER SERVICES,2000,SERVICES-MISC. AMUSEMENT & RECREATION,-2.81,IGT (134.15),IGT (443346000)
CONSUMER SERVICES,2016,RECREATIONAL PRODUCTS/TOYS,-2.84,BBW (6.67),MIK (317430700)
CONSUMER SERVICES,1999,MOVIES/ENTERTAINMENT,-2.91,GAIA (149.02),WWE (51857800)
CONSUMER SERVICES,1986,MISCELLANEOUS,-2.97,TY (-2.97),TY (7170700)
CONSUMER SERVICES,2017,RESTAURANTS,-3.01,BURG (526.19),SBUX (2332699700)
CONSUMER SERVICES,2002,BROADCASTING,-3.07,CETV (384.21),TV (575807600)
CONSUMER SERVICES,1984,DEPARTMENT/SPECIALTY RETAIL STORES,-3.17,DDS (36.61),WMT (1641580800)
CONSUMER SERVICES,2011,REAL ESTATE,-3.18,HF (5.62),HF (50532200)
CONSUMER SERVICES,2007,BOOKS,-3.21,SCHL (-3.06),SCHL (107880200)
CONSUMER SERVICES,1994,HOMEBUILDING,-3.25,JOE (7.43),JOE (6063000)
CONSUMER SERVICES,1998,BROADCASTING,-3.3,SIRI (112.4),TV (502722000)
CONSUMER SERVICES,1993,MISCELLANEOUS,-3.36,MPV (6.67),FUND (10438400)
CONSUMER SERVICES,1988,RENTAL/LEASING COMPANIES,-3.4,R (-2.35),CAR (148180800)
CONSUMER SERVICES,2000,OTHER SPECIALTY STORES,-3.47,HIBB (111.76),IAC (715318200)
CONSUMER SERVICES,2005,BROADCASTING,-3.58,CETV (49.42),SIRI (10993228800)
CONSUMER SERVICES,2000,HOME FURNISHINGS,-3.7,PIR (63.37),BBBY (919815100)
